qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q703,"['But you begin now to realise,', 'the full\ndisadvantage of my condition. I had no shelter no covering to get\nclothing was to forego all my advantage, to make myself a strange and\nterrible thing. I was fasting; for to eat, to fill myself with\nunassimilated matter, would be to become grotesquely visible again.']","[[201168, 201197], [201224, 201499]]","But you begin now to realise, the full
disadvantage of my condition. I had no shelter no covering to get
clothing was to forego all my advantage, to make myself a strange and
terrible thing. I was fasting; for to eat, to fill myself with
unassimilated matter, would be to become grotesquely visible again.",The Invisible Man,['Kemp'],Explicit,said the Invisible Man,"[['you'], []]","[[[201172, 201175]], []]","[[['Kemp']], []]"
Q704,"['I never thought of that,']","[[201503, 201527]]","I never thought of that,",Kemp,['The Invisible Man'],Explicit,said Kemp,[[]],[[]],[[]]
Q705,"['Nor had I. And the snow had warned me of other dangers. I could not go\nabroad in snow it would settle on me and expose me. Rain, too, would\nmake me a watery outline, a glistening surface of a man a bubble. And\nfog I should be like a fainter bubble in a fog, a surface, a greasy\nglimmer of humanity. Moreover, as I went abroad in the London air I\ngathered dirt about my ankles, floating smuts and dust upon my skin. I\ndid not know how long it would be before I should become visible from\nthat cause also. But I saw clearly it could not be for long.']","[[201542, 202089]]","Nor had I. And the snow had warned me of other dangers. I could not go
abroad in snow it would settle on me and expose me. Rain, too, would
make me a watery outline, a glistening surface of a man a bubble. And
fog I should be like a fainter bubble in a fog, a surface, a greasy
glimmer of humanity. Moreover, as I went abroad in the London air I
gathered dirt about my ankles, floating smuts and dust upon my skin. I
did not know how long it would be before I should become visible from
that cause also. But I saw clearly it could not be for long.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q706,['Not in London at any rate.'],"[[202092, 202120]]",Not in London at any rate.,The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q707,"['I went into the slums towards Great Portland Street, and found myself\nat the end of the street in which I had lodged. I did not go that way,\nbecause of the crowd halfway down it opposite to the still smoking\nruins of the house I had fired. My most immediate problem was to get\nclothing. What to do with my face puzzled me. Then I saw in one of\nthose little miscellaneous shops news, sweets, toys, stationery,\nbelated Christmas tomfoolery, and so forth an array of masks and noses.\nI realised that problem was solved. In a flash I saw my course. I\nturned about, no longer aimless, and went circuitously in order to\navoid the busy ways, towards the back streets north of the Strand; for\nI remembered, though not very distinctly where, that some theatrical\ncostumiers had shops in that district.']","[[202121, 202913]]","I went into the slums towards Great Portland Street, and found myself
at the end of the street in which I had lodged. I did not go that way,
because of the crowd halfway down it opposite to the still smoking
ruins of the house I had fired. My most immediate problem was to get
clothing. What to do with my face puzzled me. Then I saw in one of
those little miscellaneous shops news, sweets, toys, stationery,
belated Christmas tomfoolery, and so forth an array of masks and noses.
I realised that problem was solved. In a flash I saw my course. I
turned about, no longer aimless, and went circuitously in order to
avoid the busy ways, towards the back streets north of the Strand; for
I remembered, though not very distinctly where, that some theatrical
costumiers had shops in that district.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q708,"['The day was cold, with a nipping wind down the northward running\nstreets. I walked fast to avoid being overtaken. Every crossing was a\ndanger, every passenger a thing to watch alertly. One man as I was\nabout to pass him at the top of Bedford Street, turned upon me abruptly\nand came into me, sending me into the road and almost under the wheel\nof a passing hansom. The verdict of the cab-rank was that he had had\nsome sort of stroke. I was so unnerved by this encounter that I went\ninto Covent Garden Market and sat down for some time in a quiet corner\nby a stall of violets, panting and trembling. I found I had caught a\nfresh cold, and had to turn out after a time lest my sneezes should\nattract attention.']","[[202916, 203626]]","The day was cold, with a nipping wind down the northward running
streets. I walked fast to avoid being overtaken. Every crossing was a
danger, every passenger a thing to watch alertly. One man as I was
about to pass him at the top of Bedford Street, turned upon me abruptly
and came into me, sending me into the road and almost under the wheel
of a passing hansom. The verdict of the cab-rank was that he had had
some sort of stroke. I was so unnerved by this encounter that I went
into Covent Garden Market and sat down for some time in a quiet corner
by a stall of violets, panting and trembling. I found I had caught a
fresh cold, and had to turn out after a time lest my sneezes should
attract attention.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q709,"['At last I reached the object of my quest, a dirty, fly-blown little\nshop in a by-way near Drury Lane, with a window full of tinsel robes,\nsham jewels, wigs, slippers, dominoes and theatrical photographs. The\nshop was old-fashioned and low and dark, and the house rose above it\nfor four storeys, dark and dismal. I peered through the window and,\nseeing no one within, entered. The opening of the door set a clanking\nbell ringing. I left it open, and walked round a bare costume stand,\ninto a corner behind a cheval glass. For a minute or so no one came.\nThen I heard heavy feet striding across a room, and a man appeared down\nthe shop.']","[[203627, 204261]]","At last I reached the object of my quest, a dirty, fly-blown little
shop in a by-way near Drury Lane, with a window full of tinsel robes,
sham jewels, wigs, slippers, dominoes and theatrical photographs. The
shop was old-fashioned and low and dark, and the house rose above it
for four storeys, dark and dismal. I peered through the window and,
seeing no one within, entered. The opening of the door set a clanking
bell ringing. I left it open, and walked round a bare costume stand,
into a corner behind a cheval glass. For a minute or so no one came.
Then I heard heavy feet striding across a room, and a man appeared down
the shop.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q710,"['My plans were now perfectly definite. I proposed to make my way into\nthe house, secrete myself upstairs, watch my opportunity, and when\neverything was quiet, rummage out a wig, mask, spectacles, and costume,\nand go into the world, perhaps a grotesque but still a credible figure.\nAnd incidentally of course I could rob the house of any available\nmoney.']","[[204264, 204618]]","My plans were now perfectly definite. I proposed to make my way into
the house, secrete myself upstairs, watch my opportunity, and when
everything was quiet, rummage out a wig, mask, spectacles, and costume,
and go into the world, perhaps a grotesque but still a credible figure.
And incidentally of course I could rob the house of any available
money.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q711,"['The man who had just entered the shop was a short, slight, hunched,\nbeetle-browed man, with long arms and very short bandy legs. Apparently\nI had interrupted a meal. He stared about the shop with an expression\nof expectation. This gave way to surprise, and then to anger, as he saw\nthe shop empty.']","[[204619, 204916]]","The man who had just entered the shop was a short, slight, hunched,
beetle-browed man, with long arms and very short bandy legs. Apparently
I had interrupted a meal. He stared about the shop with an expression
of expectation. This gave way to surprise, and then to anger, as he saw
the shop empty.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q712,"['he said. He went to stare up and down\nthe street. He came in again in a minute, kicked the door to with his\nfoot spitefully, and went muttering back to the house door.']","[[204934, 205101]]","he said. He went to stare up and down
the street. He came in again in a minute, kicked the door to with his
foot spitefully, and went muttering back to the house door.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q713,"['I came forward to follow him, and at the noise of my movement he\nstopped dead. I did so too, startled by his quickness of ear. He\nslammed the house door in my face.']","[[205104, 205270]]","I came forward to follow him, and at the noise of my movement he
stopped dead. I did so too, startled by his quickness of ear. He
slammed the house door in my face.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q714,"['I stood hesitating. Suddenly I heard his quick footsteps returning,\nand the door reopened. He stood looking about the shop like one who was\nstill not satisfied. Then, murmuring to himself, he examined the back\nof the counter and peered behind some fixtures. Then he stood doubtful.\nHe had left the house door open and I slipped into the inner room.']","[[205271, 205619]]","I stood hesitating. Suddenly I heard his quick footsteps returning,
and the door reopened. He stood looking about the shop like one who was
still not satisfied. Then, murmuring to himself, he examined the back
of the counter and peered behind some fixtures. Then he stood doubtful.
He had left the house door open and I slipped into the inner room.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q715,"['It was a queer little room, poorly furnished and with a number of big\nmasks in the corner. On the table was his belated breakfast, and it was\na confoundedly exasperating thing for me, Kemp, to have to sniff his\ncoffee and stand watching while he came in and resumed his meal. And\nhis table manners were irritating. Three doors opened into the little\nroom, one going upstairs and one down, but they were all shut. I could\nnot get out of the room while he was there; I could scarcely move\nbecause of his alertness, and there was a draught down my back. Twice I\nstrangled a sneeze just in time.']","[[205622, 206215]]","It was a queer little room, poorly furnished and with a number of big
masks in the corner. On the table was his belated breakfast, and it was
a confoundedly exasperating thing for me, Kemp, to have to sniff his
coffee and stand watching while he came in and resumed his meal. And
his table manners were irritating. Three doors opened into the little
room, one going upstairs and one down, but they were all shut. I could
not get out of the room while he was there; I could scarcely move
because of his alertness, and there was a draught down my back. Twice I
strangled a sneeze just in time.",The Invisible Man,['Kemp'],Implicit,,[['Kemp']],"[[[205806, 205810]]]",[[['Kemp']]]
Q716,"['The spectacular quality of my sensations was curious and novel, but\nfor all that I was heartily tired and angry long before he had done his\neating. But at last he made an end and putting his beggarly crockery on\nthe black tin tray upon which he had had his teapot, and gathering all\nthe crumbs up on the mustard stained cloth, he took the whole lot of\nthings after him. His burden prevented his shutting the door behind\nhim as he would have done; I never saw such a man for shutting\ndoors and I followed him into a very dirty underground kitchen and\nscullery. I had the pleasure of seeing him begin to wash up, and then,\nfinding no good in keeping down there, and the brick floor being cold\non my feet, I returned upstairs and sat in his chair by the fire. It\nwas burning low, and scarcely thinking, I put on a little coal. The\nnoise of this brought him up at once, and he stood aglare. He peered\nabout the room and was within an ace of touching me. Even after that\nexamination, he scarcely seemed satisfied. He stopped in the doorway\nand took a final inspection before he went down.']","[[206216, 207299]]","The spectacular quality of my sensations was curious and novel, but
for all that I was heartily tired and angry long before he had done his
eating. But at last he made an end and putting his beggarly crockery on
the black tin tray upon which he had had his teapot, and gathering all
the crumbs up on the mustard stained cloth, he took the whole lot of
things after him. His burden prevented his shutting the door behind
him as he would have done; I never saw such a man for shutting
doors and I followed him into a very dirty underground kitchen and
scullery. I had the pleasure of seeing him begin to wash up, and then,
finding no good in keeping down there, and the brick floor being cold
on my feet, I returned upstairs and sat in his chair by the fire. It
was burning low, and scarcely thinking, I put on a little coal. The
noise of this brought him up at once, and he stood aglare. He peered
about the room and was within an ace of touching me. Even after that
examination, he scarcely seemed satisfied. He stopped in the doorway
and took a final inspection before he went down.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q717,"['I waited in the little parlour for an age, and at last he came up and\nopened the upstairs door. I just managed to get by him.']","[[207302, 207429]]","I waited in the little parlour for an age, and at last he came up and
opened the upstairs door. I just managed to get by him.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q718,"['On the staircase he stopped suddenly, so that I very nearly blundered\ninto him. He stood looking back right into my face and listening.']","[[207430, 207565]]","On the staircase he stopped suddenly, so that I very nearly blundered
into him. He stood looking back right into my face and listening.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q719,['he said. His long hairy hand pulled at his lower\nlip. His eye went up and down the staircase. Then he grunted and went\non up again.'],"[[207588, 207719]]","he said. His long hairy hand pulled at his lower
lip. His eye went up and down the staircase. Then he grunted and went
on up again.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q720,"['His hand was on the handle of a door, and then he stopped again with\nthe same puzzled anger on his face. He was becoming aware of the faint\nsounds of my movements about him. The man must have had diabolically\nacute hearing. He suddenly flashed into rage.']","[[207722, 207976]]","His hand was on the handle of a door, and then he stopped again with
the same puzzled anger on his face. He was becoming aware of the faint
sounds of my movements about him. The man must have had diabolically
acute hearing. He suddenly flashed into rage.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q721,"['he cried with an oath, and left the threat unfinished. He\nput his hand in his pocket, failed to find what he wanted, and rushing\npast me went blundering noisily and pugnaciously downstairs. But I did\nnot follow him. I sat on the head of the staircase until his return.']","[[208012, 208280]]","he cried with an oath, and left the threat unfinished. He
put his hand in his pocket, failed to find what he wanted, and rushing
past me went blundering noisily and pugnaciously downstairs. But I did
not follow him. I sat on the head of the staircase until his return.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q722,"['Presently he came up again, still muttering. He opened the door of the\nroom, and before I could enter, slammed it in my face.']","[[208283, 208408]]","Presently he came up again, still muttering. He opened the door of the
room, and before I could enter, slammed it in my face.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q723,"['I resolved to explore the house, and spent some time in doing so as\nnoiselessly as possible. The house was very old and tumble-down, damp\nso that the paper in the attics was peeling from the walls, and rat\ninfested. Some of the door handles were stiff and I was afraid to turn\nthem. Several rooms I did inspect were unfurnished, and others were\nlittered with theatrical lumber, bought second-hand, I judged, from its\nappearance. In one room next to his I found a lot of old clothes. I\nbegan routing among these, and in my eagerness forgot again the evident\nsharpness of his ears. I heard a stealthy footstep and, looking up just\nin time, saw him peering in at the tumbled heap and holding an\nold-fashioned revolver in his hand. I stood perfectly still while he\nstared about open-mouthed and suspicious.']","[[208411, 209213]]","I resolved to explore the house, and spent some time in doing so as
noiselessly as possible. The house was very old and tumble-down, damp
so that the paper in the attics was peeling from the walls, and rat
infested. Some of the door handles were stiff and I was afraid to turn
them. Several rooms I did inspect were unfurnished, and others were
littered with theatrical lumber, bought second-hand, I judged, from its
appearance. In one room next to his I found a lot of old clothes. I
began routing among these, and in my eagerness forgot again the evident
sharpness of his ears. I heard a stealthy footstep and, looking up just
in time, saw him peering in at the tumbled heap and holding an
old-fashioned revolver in his hand. I stood perfectly still while he
stared about open-mouthed and suspicious.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q724,['he\nsaid slowly.'],"[[209239, 209254]]","he
said slowly.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q725,"['He shut the door quietly, and immediately I heard the key turn in the\nlock. Then his footsteps retreated. I realised abruptly that I was\nlocked in. For a minute I did not know what to do. I walked from door\nto window and back, and stood perplexed. A gust of anger came upon me.\nBut I decided to inspect the clothes before I did anything further, and\nmy first attempt brought down a pile from an upper shelf. This brought\nhim back, more sinister than ever. That time he actually touched me,\njumped back with amazement and stood astonished in the middle of the\nroom.']","[[209269, 209833]]","He shut the door quietly, and immediately I heard the key turn in the
lock. Then his footsteps retreated. I realised abruptly that I was
locked in. For a minute I did not know what to do. I walked from door
to window and back, and stood perplexed. A gust of anger came upon me.
But I decided to inspect the clothes before I did anything further, and
my first attempt brought down a pile from an upper shelf. This brought
him back, more sinister than ever. That time he actually touched me,
jumped back with amazement and stood astonished in the middle of the
room.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q726,['Presently he calmed a little.'],"[[209836, 209865]]",Presently he calmed a little.,The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q727,"['he said in an undertone, fingers\non lips. He was evidently a little scared. I edged quietly out of the\nroom, but a plank creaked. Then the infernal little brute started going\nall over the house, revolver in hand and locking door after door and\npocketing the keys. When I realised what he was up to I had a fit of\nrage I could hardly control myself sufficiently to watch my\nopportunity. By this time I knew he was alone in the house, and so I\nmade no more ado, but knocked him on the head.""']","[[209874, 210363]]","he said in an undertone, fingers
on lips. He was evidently a little scared. I edged quietly out of the
room, but a plank creaked. Then the infernal little brute started going
all over the house, revolver in hand and locking door after door and
pocketing the keys. When I realised what he was up to I had a fit of
rage I could hardly control myself sufficiently to watch my
opportunity. By this time I knew he was alone in the house, and so I
made no more ado, but knocked him on the head.""",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q728,['Knocked him on the head?'],"[[210366, 210390]]",Knocked him on the head?,Kemp,['The Invisible Man'],Explicit,exclaimed Kemp,[[]],[[]],[[]]
Q729,['Yes stunned him as he was going downstairs. Hit him from behind with a\nstool that stood on the landing. He went downstairs like a bag of old\nboots.'],"[[210410, 210557]]","Yes stunned him as he was going downstairs. Hit him from behind with a
stool that stood on the landing. He went downstairs like a bag of old
boots.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q730,['But I say! The common conventions of humanity'],"[[210561, 210607]]",But I say! The common conventions of humanity,Kemp,['The Invisible Man'],Implicit,,[[]],[[]],[[]]
Q731,"['Are all very well for common people. But the point was, Kemp, that I\nhad to get out of that house in a disguise without his seeing me. I\ncouldn t think of any other way of doing it. And then I gagged him with\na Louis Quatorze vest and tied him up in a sheet.']","[[210611, 210869]]","Are all very well for common people. But the point was, Kemp, that I
had to get out of that house in a disguise without his seeing me. I
couldn t think of any other way of doing it. And then I gagged him with
a Louis Quatorze vest and tied him up in a sheet.",The Invisible Man,['Kemp'],Implicit,,[['Kemp']],"[[[210667, 210671]]]",[[['Kemp']]]
Q732,['Tied him up in a sheet!'],"[[210873, 210896]]",Tied him up in a sheet!,Kemp,['The Invisible Man'],Implicit,,[[]],[[]],[[]]
Q733,"['Made a sort of bag of it. It was rather a good idea to keep the idiot\nscared and quiet, and a devilish hard thing to get out of head away\nfrom the string. My dear Kemp, it s no good your sitting glaring as\nthough I was a murderer. It had to be done. He had his revolver. If\nonce he saw me he would be able to describe me']","[[210900, 211221]]","Made a sort of bag of it. It was rather a good idea to keep the idiot
scared and quiet, and a devilish hard thing to get out of head away
from the string. My dear Kemp, it s no good your sitting glaring as
though I was a murderer. It had to be done. He had his revolver. If
once he saw me he would be able to describe me",The Invisible Man,['Kemp'],Implicit,,"[['My dear Kemp', 'your']]","[[[211055, 211067], [211082, 211086]]]","[[['Kemp'], ['Kemp']]]"
Q734,"['But still,', 'in England to-day. And the man was in his own\nhouse, and you were well, robbing.']","[[211225, 211235], [211249, 211329]]","But still, in England to-day. And the man was in his own
house, and you were well, robbing.",Kemp,['The Invisible Man'],Explicit,said Kemp,"[[], ['you']]","[[], [[211306, 211309]]]","[[], [['The Invisible Man']]]"
Q735,"['Robbing! Confound it! You ll call me a thief next! Surely, Kemp,\nyou re not fool enough to dance on the old strings. Can t you see my\nposition?']","[[211333, 211476]]","Robbing! Confound it! You ll call me a thief next! Surely, Kemp,
you re not fool enough to dance on the old strings. Can t you see my
position?",The Invisible Man,['Kemp'],Implicit,,"[['You', 'Kemp', 'you', 'you']]","[[[211355, 211358], [211392, 211396], [211398, 211401], [211456, 211459]]]","[[['Kemp'], ['Kemp'], ['Kemp'], ['Kemp']]]"
Q736,"['And his too,']","[[211480, 211492]]","And his too,",Kemp,['The Invisible Man'],Explicit,said Kemp,[[]],[[]],[[]]
Q737,['What do you mean to say?'],"[[211543, 211567]]",What do you mean to say?,The Invisible Man,['Kemp'],Implicit,,[['you']],"[[[211551, 211554]]]",[[['Kemp']]]
Q738,"['I suppose, after all,', 'the thing had to be done. You were in a fix. But still']","[[211646, 211667], [211710, 211765]]","I suppose, after all, the thing had to be done. You were in a fix. But still",Kemp,['The Invisible Man'],Anaphoric,he said,"[[], ['You']]","[[], [[211736, 211739]]]","[[], [['The Invisible Man']]]"
Q739,"['Of course I was in a fix an infernal fix. And he made me wild\ntoo hunting me about the house, fooling about with his revolver,\nlocking and unlocking doors. He was simply exasperating. You don t\nblame me, do you? You don t blame me?']","[[211769, 212000]]","Of course I was in a fix an infernal fix. And he made me wild
too hunting me about the house, fooling about with his revolver,
locking and unlocking doors. He was simply exasperating. You don t
blame me, do you? You don t blame me?",The Invisible Man,['Kemp'],Implicit,,"[['You', 'you', 'You']]","[[[211953, 211956], [211976, 211979], [211981, 211984]]]","[[['Kemp'], ['Kemp'], ['Kemp']]]"
Q740,"['I never blame anyone,', 'It s quite out of fashion. What did\nyou do next?']","[[212004, 212025], [212039, 212087]]","I never blame anyone, It s quite out of fashion. What did
you do next?",Kemp,['The Invisible Man'],Explicit,said Kemp,"[[], ['you']]","[[], [[212075, 212078]]]","[[], [['The Invisible Man']]]"
Q741,"['I was hungry. Downstairs I found a loaf and some rank cheese more than\nsufficient to satisfy my hunger. I took some brandy and water, and then\nwent up past my impromptu bag he was lying quite still to the room\ncontaining the old clothes. This looked out upon the street, two lace\ncurtains brown with dirt guarding the window. I went and peered out\nthrough their interstices. Outside the day was bright by contrast with\nthe brown shadows of the dismal house in which I found myself,\ndazzlingly bright. A brisk traffic was going by, fruit carts, a hansom,\na four-wheeler with a pile of boxes, a fishmonger s cart. I turned with\nspots of colour swimming before my eyes to the shadowy fixtures behind\nme. My excitement was giving place to a clear apprehension of my\nposition again. The room was full of a faint scent of benzoline, used,\nI suppose, in cleaning the garments.']","[[212091, 212962]]","I was hungry. Downstairs I found a loaf and some rank cheese more than
sufficient to satisfy my hunger. I took some brandy and water, and then
went up past my impromptu bag he was lying quite still to the room
containing the old clothes. This looked out upon the street, two lace
curtains brown with dirt guarding the window. I went and peered out
through their interstices. Outside the day was bright by contrast with
the brown shadows of the dismal house in which I found myself,
dazzlingly bright. A brisk traffic was going by, fruit carts, a hansom,
a four-wheeler with a pile of boxes, a fishmonger s cart. I turned with
spots of colour swimming before my eyes to the shadowy fixtures behind
me. My excitement was giving place to a clear apprehension of my
position again. The room was full of a faint scent of benzoline, used,
I suppose, in cleaning the garments.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q742,"['I began a systematic search of the place. I should judge the hunchback\nhad been alone in the house for some time. He was a curious person.\nEverything that could possibly be of service to me I collected in the\nclothes storeroom, and then I made a deliberate selection. I found a\nhandbag I thought a suitable possession, and some powder, rouge, and\nsticking-plaster.']","[[212963, 213327]]","I began a systematic search of the place. I should judge the hunchback
had been alone in the house for some time. He was a curious person.
Everything that could possibly be of service to me I collected in the
clothes storeroom, and then I made a deliberate selection. I found a
handbag I thought a suitable possession, and some powder, rouge, and
sticking-plaster.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q743,"['I had thought of painting and powdering my face and all that there was\nto show of me, in order to render myself visible, but the disadvantage\nof this lay in the fact that I should require turpentine and other\nappliances and a considerable amount of time before I could vanish\nagain. Finally I chose a mask of the better type, slightly grotesque\nbut not more so than many human beings, dark glasses, greyish whiskers,\nand a wig. I could find no underclothing, but that I could buy\nsubsequently, and for the time I swathed myself in calico dominoes and\nsome white cashmere scarfs. I could find no socks, but the hunchback s\nboots were rather a loose fit and sufficed. In a desk in the shop were\nthree sovereigns and about thirty shillings  worth of silver, and in a\nlocked cupboard I burst in the inner room were eight pounds in gold. I\ncould go forth into the world again, equipped.']","[[213330, 214213]]","I had thought of painting and powdering my face and all that there was
to show of me, in order to render myself visible, but the disadvantage
of this lay in the fact that I should require turpentine and other
appliances and a considerable amount of time before I could vanish
again. Finally I chose a mask of the better type, slightly grotesque
but not more so than many human beings, dark glasses, greyish whiskers,
and a wig. I could find no underclothing, but that I could buy
subsequently, and for the time I swathed myself in calico dominoes and
some white cashmere scarfs. I could find no socks, but the hunchback s
boots were rather a loose fit and sufficed. In a desk in the shop were
three sovereigns and about thirty shillings  worth of silver, and in a
locked cupboard I burst in the inner room were eight pounds in gold. I
could go forth into the world again, equipped.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q744,"['Then came a curious hesitation. Was my appearance really credible? I\ntried myself with a little bedroom looking-glass, inspecting myself\nfrom every point of view to discover any forgotten chink, but it all\nseemed sound. I was grotesque to the theatrical pitch, a stage miser,\nbut I was certainly not a physical impossibility. Gathering confidence,\nI took my looking-glass down into the shop, pulled down the shop\nblinds, and surveyed myself from every point of view with the help of\nthe cheval glass in the corner.']","[[214214, 214728]]","Then came a curious hesitation. Was my appearance really credible? I
tried myself with a little bedroom looking-glass, inspecting myself
from every point of view to discover any forgotten chink, but it all
seemed sound. I was grotesque to the theatrical pitch, a stage miser,
but I was certainly not a physical impossibility. Gathering confidence,
I took my looking-glass down into the shop, pulled down the shop
blinds, and surveyed myself from every point of view with the help of
the cheval glass in the corner.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q745,"['I spent some minutes screwing up my courage and then unlocked the shop\ndoor and marched out into the street, leaving the little man to get out\nof his sheet again when he liked. In five minutes a dozen turnings\nintervened between me and the costumier s shop. No one appeared to\nnotice me very pointedly. My last difficulty seemed overcome.']","[[214731, 215069]]","I spent some minutes screwing up my courage and then unlocked the shop
door and marched out into the street, leaving the little man to get out
of his sheet again when he liked. In five minutes a dozen turnings
intervened between me and the costumier s shop. No one appeared to
notice me very pointedly. My last difficulty seemed overcome.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q746,['And you troubled no more about the hunchback?'],"[[215092, 215137]]",And you troubled no more about the hunchback?,Kemp,['The Invisible Man'],Explicit,said Kemp,[['you']],"[[[215096, 215099]]]",[[['The Invisible Man']]]
Q747,"['No,', 'Nor have I heard what became of him. I\nsuppose he untied himself or kicked himself out. The knots were pretty\ntight.']","[[215152, 215155], [215182, 215298]]","No, Nor have I heard what became of him. I
suppose he untied himself or kicked himself out. The knots were pretty
tight.",The Invisible Man,['Kemp'],Explicit,said the Invisible Man,"[[], []]","[[], []]","[[], []]"
Q748,['What happened when you went out into the Strand?'],"[[215359, 215407]]",What happened when you went out into the Strand?,Kemp,['The Invisible Man'],Implicit,,[['you']],"[[[215378, 215381]]]",[[['The Invisible Man']]]
Q749,"['Oh! disillusionment again. I thought my troubles were over.\nPractically I thought I had impunity to do whatever I chose,\neverything save to give away my secret. So I thought. Whatever I did,\nwhatever the consequences might be, was nothing to me. I had merely to\nfling aside my garments and vanish. No person could hold me. I could\ntake my money where I found it. I decided to treat myself to a\nsumptuous feast, and then put up at a good hotel, and accumulate a new\noutfit of property. I felt amazingly confident; it s not particularly\npleasant recalling that I was an ass. I went into a place and was\nalready ordering lunch, when it occurred to me that I could not eat\nunless I exposed my invisible face. I finished ordering the lunch, told\nthe man I should be back in ten minutes, and went out exasperated. I\ndon t know if you have ever been disappointed in your appetite.']","[[215411, 216284]]","Oh! disillusionment again. I thought my troubles were over.
Practically I thought I had impunity to do whatever I chose,
everything save to give away my secret. So I thought. Whatever I did,
whatever the consequences might be, was nothing to me. I had merely to
fling aside my garments and vanish. No person could hold me. I could
take my money where I found it. I decided to treat myself to a
sumptuous feast, and then put up at a good hotel, and accumulate a new
outfit of property. I felt amazingly confident; it s not particularly
pleasant recalling that I was an ass. I went into a place and was
already ordering lunch, when it occurred to me that I could not eat
unless I exposed my invisible face. I finished ordering the lunch, told
the man I should be back in ten minutes, and went out exasperated. I
don t know if you have ever been disappointed in your appetite.",The Invisible Man,['Kemp'],Implicit,,"[['you', 'your']]","[[[216235, 216238], [216270, 216274]]]","[[['Kemp'], ['Kemp']]]"
Q750,"['Not quite so badly,', 'but I can imagine it.']","[[216288, 216307], [216321, 216342]]","Not quite so badly, but I can imagine it.",Kemp,['The Invisible Man'],Explicit,said Kemp,"[[], []]","[[], []]","[[], []]"
Q751,"['I could have smashed the silly devils. At last, faint with the desire\nfor tasteful food, I went into another place and demanded a private\nroom.']","[[216346, 216489]]","I could have smashed the silly devils. At last, faint with the desire
for tasteful food, I went into another place and demanded a private
room.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q752,['I said.'],"[[216509, 216516]]",I said.,The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q753,"['They looked at me curiously,\nbut of course it was not their affair and so at last I got my lunch. It\nwas not particularly well served, but it sufficed; and when I had had\nit, I sat over a cigar, trying to plan my line of action. And outside a\nsnowstorm was beginning.']","[[216526, 216793]]","They looked at me curiously,
but of course it was not their affair and so at last I got my lunch. It
was not particularly well served, but it sufficed; and when I had had
it, I sat over a cigar, trying to plan my line of action. And outside a
snowstorm was beginning.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
